SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
225748,0,Revolving loans,M,N,Y,0,135000.0,180000.0,9000.0,180000.0,"Spouse, partner",Working,Higher education,Married,House / apartment,0.0096569999999999,-10590,-3046,-780.0,-3266,,1,1,0,1,0,0,Laborers,2.0,2,2,SATURDAY,12,0,0,0,0,0,0,Business Entity Type 1,,0.5459523087487694,0.5478104658520093,0.2268,,0.9911,,,0.12,0.1034,0.375,,0.0853,,,,,0.2311,,0.9911,,,0.1208,0.1034,0.375,,0.0873,,,,,0.229,,0.9911,,,0.12,0.1034,0.375,,0.0868,,,,,,block of flats,0.1747,Panel,No,0.0,0.0,0.0,0.0,-566.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
386431,0,Cash loans,M,N,Y,0,157500.0,607500.0,19597.5,607500.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.026392,-15651,-229,-8070.0,-4595,,1,1,1,1,1,0,,2.0,2,2,TUESDAY,15,0,0,0,0,0,0,Transport: type 4,,0.5422040601217264,,0.2629,,0.9886,,,0.28,0.2759,0.3333,,,,0.2842,,0.0175,0.2679,,0.9886,,,0.282,0.2759,0.3333,,,,0.2961,,0.0185,0.2654,,0.9886,,,0.28,0.2759,0.3333,,,,0.2893,,0.0179,,block of flats,0.2709,Block,No,0.0,0.0,0.0,0.0,-2674.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
279489,0,Cash loans,F,Y,N,0,292500.0,436032.0,15660.0,360000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.003813,-13289,-518,-1300.0,-410,1.0,1,1,1,1,0,0,Sales staff,2.0,2,2,SATURDAY,11,0,0,0,0,0,0,Trade: type 7,,0.4533901792368626,0.2940831009471255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1050.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0
411874,0,Cash loans,F,Y,N,0,382500.0,1540305.0,40761.0,1206000.0,,Working,Higher education,Married,House / apartment,0.030755,-12872,-1286,-971.0,-1833,29.0,1,1,0,1,0,0,HR staff,2.0,2,2,FRIDAY,15,0,0,0,0,0,0,Agriculture,0.1334143582341078,0.5558473000322056,0.41534714488434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,3.0,0.0,-3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
360071,0,Cash loans,F,Y,Y,0,126000.0,450000.0,27324.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,-14931,-329,-5666.0,-5021,18.0,1,1,0,1,0,0,,2.0,2,2,SATURDAY,11,0,0,0,0,0,0,Business Entity Type 1,,0.6695898158478278,0.2366108235287817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,5.0,1.0,-2015.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
193826,0,Cash loans,F,Y,N,1,85500.0,787131.0,26014.5,679500.0,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.003813,-12037,-962,-4439.0,-1308,35.0,1,1,1,1,0,0,Sales staff,3.0,2,2,TUESDAY,16,0,0,0,0,0,0,Self-employed,,0.0580812824014407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-438.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
127942,0,Cash loans,F,N,Y,0,90000.0,808650.0,26217.0,675000.0,Unaccompanied,Working,Incomplete higher,Single / not married,House / apartment,0.00496,-8435,-857,-3286.0,-1111,,1,1,0,1,0,0,High skill tech staff,1.0,2,2,SATURDAY,15,0,0,0,0,0,0,Trade: type 6,,0.4014765961810501,0.7557400501752248,0.1108,,0.9901,,,,0.1034,0.3542,,,,,,,0.0662,,0.9886,,,,0.0345,0.3333,,,,,,,0.1119,,0.9901,,,,0.1034,0.3542,,,,,,,,block of flats,0.0551,,No,3.0,2.0,3.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
162377,0,Cash loans,M,N,N,0,225000.0,508495.5,24462.0,454500.0,Unaccompanied,Commercial associate,Higher education,Married,With parents,0.030755,-13021,-5082,-4705.0,-4529,,1,1,1,1,0,0,Managers,2.0,2,2,WEDNESDAY,19,0,0,0,1,1,0,Business Entity Type 2,0.1753293955369851,0.6486396995421703,0.4206109640437848,0.0928,0.1314,0.9876,,,0.0,0.2414,0.1667,,0.1201,,0.0932,,0.0,0.0945,0.1363,0.9876,,,0.0,0.2414,0.1667,,0.1228,,0.0971,,0.0,0.0937,0.1314,0.9876,,,0.0,0.2414,0.1667,,0.1222,,0.0948,,0.0,,block of flats,0.0733,"Stone, brick",No,1.0,0.0,1.0,0.0,-2945.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
445870,0,Revolving loans,F,Y,Y,0,90000.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Incomplete higher,Single / not married,House / apartment,0.035792,-7935,-852,-2762.0,-613,1.0,1,1,0,1,0,0,Waiters/barmen staff,1.0,2,2,WEDNESDAY,11,0,0,0,0,0,0,Restaurant,,0.5468899291385799,0.4776491548517548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-599.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
407484,0,Cash loans,F,N,Y,1,225000.0,808650.0,31464.0,675000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622,-13331,-207,-7250.0,-1849,,1,1,0,1,0,0,Laborers,3.0,1,1,WEDNESDAY,17,0,0,0,0,0,0,Self-employed,,0.5267804195647732,,0.1155,0.0,0.9881,0.8368,0.0282,0.12,0.1034,0.375,0.375,0.0206,0.0941,0.1144,0.0,0.0,0.1176,0.0,0.9881,0.8432,0.0284,0.1208,0.1034,0.375,0.375,0.021,0.1028,0.1192,0.0,0.0,0.1166,0.0,0.9881,0.8390000000000001,0.0283,0.12,0.1034,0.375,0.375,0.0209,0.0958,0.1164,0.0,0.0,reg oper account,block of flats,0.1189,Panel,No,0.0,0.0,0.0,0.0,-647.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
380597,0,Cash loans,F,N,Y,0,117000.0,901773.0,38335.5,792000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0096569999999999,-19247,-457,-9445.0,-2744,,1,1,0,1,0,1,Cooking staff,2.0,2,2,FRIDAY,9,0,0,0,1,1,0,Restaurant,,0.5370322989302261,0.6577838002083306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
136776,0,Cash loans,F,N,Y,1,225000.0,231813.0,9949.5,193500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.010032,-13692,-693,-6796.0,-3945,,1,1,0,1,0,0,Cooking staff,3.0,2,2,MONDAY,7,0,0,0,0,0,0,Kindergarten,,0.5454860867029858,,0.2598,0.1835,0.9811,,,0.28,0.2414,0.3333,,0.0,,0.2703,,0.0056,0.2647,0.1905,0.9811,,,0.282,0.2414,0.3333,,0.0,,0.2816,,0.0059,0.2623,0.1835,0.9811,,,0.28,0.2414,0.3333,,0.0,,0.2752,,0.0057,,block of flats,0.2685,Panel,No,3.0,0.0,3.0,0.0,-1199.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0.0
383818,0,Cash loans,F,N,N,0,180000.0,1125000.0,47664.0,1125000.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.031329,-17493,-3703,-4766.0,-1038,,1,1,1,1,0,0,Accountants,2.0,2,2,FRIDAY,18,0,0,0,0,0,0,Medicine,0.8090676220076952,0.7883218791710495,0.4722533429586386,0.0629,0.0394,0.9916,0.8844,0.0165,0.08,0.069,0.4167,0.4167,0.0555,0.0513,0.0798,0.0,0.0,0.0641,0.0409,0.9916,0.8889,0.0166,0.0806,0.069,0.4167,0.4167,0.0568,0.056,0.0832,0.0,0.0,0.0635,0.0394,0.9916,0.8859,0.0166,0.08,0.069,0.4167,0.4167,0.0565,0.0522,0.0813,0.0,0.0,reg oper spec account,block of flats,0.0628,Panel,No,3.0,0.0,3.0,0.0,-1613.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
186349,0,Cash loans,M,Y,Y,0,180000.0,1024740.0,49428.0,900000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.019101,-20207,-531,-9026.0,-3675,37.0,1,1,0,1,0,0,Core staff,2.0,2,2,THURSDAY,12,0,0,0,0,0,0,Agriculture,,0.6600836006771286,0.6940926425266661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-691.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
182263,0,Revolving loans,F,N,Y,0,49500.0,180000.0,9000.0,180000.0,Children,Pensioner,Secondary / secondary special,Separated,House / apartment,0.025164,-22792,365243,-12015.0,-4392,,1,0,0,1,1,0,,1.0,2,2,THURSDAY,9,0,0,0,0,0,0,XNA,0.792618110294611,0.1296240235051783,0.8633633824101478,0.0722,0.0822,0.9836,0.7756,,0.0,0.1379,0.1667,0.2083,0.0923,0.0588,0.0686,0.0,0.022,0.0735,0.0853,0.9836,0.7844,,0.0,0.1379,0.1667,0.2083,0.0944,0.0643,0.0714,0.0,0.0232,0.0729,0.0822,0.9836,0.7786,,0.0,0.1379,0.1667,0.2083,0.0939,0.0599,0.0698,0.0,0.0224,reg oper account,block of flats,0.0587,"Stone, brick",No,2.0,0.0,2.0,0.0,-133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
411400,0,Revolving loans,F,N,Y,0,67500.0,202500.0,10125.0,202500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.020246,-22871,365243,-11768.0,-4499,,1,0,0,1,1,0,,2.0,3,3,WEDNESDAY,7,0,0,0,0,0,0,XNA,,0.2803191886562448,0.7121551551910698,0.1938,0.2145,0.9826,,0.0315,0.0,0.4138,0.1667,,0.0453,,0.2111,,0.0038,0.1975,0.2226,0.9826,,0.0318,0.0,0.4138,0.1667,,0.0463,,0.22,,0.004,0.1957,0.2145,0.9826,,0.0317,0.0,0.4138,0.1667,,0.046,,0.2149,,0.0039,,block of flats,0.1669,Panel,No,0.0,0.0,0.0,0.0,-2456.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0
446801,0,Cash loans,F,N,Y,0,180000.0,1575000.0,58500.0,1575000.0,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.015221,-18215,-5418,-10140.0,-1746,,1,1,0,1,0,0,Laborers,2.0,2,2,TUESDAY,10,0,0,0,0,0,0,Services,,0.7193837682261627,0.7352209993926424,0.0165,0.0,0.9796,0.7212,0.0018,0.0,0.069,0.0417,0.0833,0.0428,0.0134,0.0146,0.0,0.0,0.0168,0.0,0.9796,0.7321,0.0018,0.0,0.069,0.0417,0.0833,0.0438,0.0147,0.0152,0.0,0.0,0.0167,0.0,0.9796,0.7249,0.0018,0.0,0.069,0.0417,0.0833,0.0435,0.0137,0.0149,0.0,0.0,reg oper account,block of flats,0.0125,"Stone, brick",No,0.0,0.0,0.0,0.0,-934.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0
109379,0,Revolving loans,F,N,Y,0,157500.0,135000.0,6750.0,135000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.031329,-23455,365243,-6630.0,-4502,,1,0,0,1,1,0,,2.0,2,2,WEDNESDAY,9,0,0,0,0,0,0,XNA,,0.4353856971199413,0.7726311345553628,0.0619,0.0488,0.9801,0.728,0.0074,0.0,0.1724,0.1667,0.2083,0.0591,0.0504,0.0516,0.0,0.0,0.063,0.0506,0.9801,0.7387,0.0075,0.0,0.1724,0.1667,0.2083,0.0604,0.0551,0.0538,0.0,0.0,0.0625,0.0488,0.9801,0.7316,0.0075,0.0,0.1724,0.1667,0.2083,0.0601,0.0513,0.0525,0.0,0.0,reg oper account,block of flats,0.0447,Mixed,No,2.0,0.0,2.0,0.0,-174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
243711,0,Revolving loans,F,Y,Y,0,90000.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0145199999999999,-8432,-1346,-6385.0,-1085,11.0,1,1,1,1,1,0,Secretaries,2.0,2,2,THURSDAY,10,0,0,0,0,0,0,Government,,0.489512449312,0.158554899794863,0.0082,,0.9796,,,0.0,0.069,0.0417,,,,0.0095,,0.0184,0.0084,,0.9796,,,0.0,0.069,0.0417,,,,0.0099,,0.0195,0.0083,,0.9796,,,0.0,0.069,0.0417,,,,0.0097,,0.0188,,block of flats,0.0115,Panel,No,0.0,0.0,0.0,0.0,-402.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
427596,0,Cash loans,M,Y,Y,1,103500.0,261000.0,21055.5,261000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.010556,-9841,-1902,-5174.0,-2503,13.0,1,1,1,1,1,0,,3.0,3,3,SATURDAY,18,0,0,0,0,0,0,Industry: type 9,0.0925908055807994,0.2466068629314229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,-955.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
136180,0,Revolving loans,F,N,Y,0,180000.0,450000.0,22500.0,450000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.04622,-19445,-3098,-8424.0,-2859,,1,1,0,1,1,0,Managers,2.0,1,1,SUNDAY,12,0,0,0,0,0,0,Bank,,0.7393196034933733,0.7570690154522959,0.2072,0.1457,0.9806,0.7348,0.1192,0.16,0.1379,0.3333,0.375,0.0,0.1681,0.1026,0.0039,0.1873,0.2111,0.1512,0.9806,0.7452,0.1203,0.1611,0.1379,0.3333,0.375,0.0,0.1837,0.1069,0.0039,0.1983,0.2092,0.1457,0.9806,0.7383,0.12,0.16,0.1379,0.3333,0.375,0.0,0.171,0.1044,0.0039,0.1912,reg oper spec account,block of flats,0.1866,"Stone, brick",No,1.0,0.0,1.0,0.0,-1260.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
170281,0,Cash loans,M,N,N,0,112500.0,1442952.0,39811.5,1260000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,Municipal apartment,0.04622,-23499,365243,-9256.0,-4335,,1,0,0,1,0,0,,2.0,1,1,SATURDAY,14,0,0,0,0,0,0,XNA,,0.5688277011574078,,0.1186,0.0425,0.9796,0.7212,0.0185,0.0,0.2759,0.1667,0.2083,0.0258,0.0967,0.1022,0.0,0.0,0.1208,0.0442,0.9796,0.7321,0.0186,0.0,0.2759,0.1667,0.2083,0.0264,0.1056,0.1065,0.0,0.0,0.1197,0.0425,0.9796,0.7249,0.0186,0.0,0.2759,0.1667,0.2083,0.0263,0.0983,0.104,0.0,0.0,reg oper account,block of flats,0.1149,Panel,No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
371826,0,Cash loans,F,N,N,0,112500.0,284400.0,14854.5,225000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.018634,-9175,-827,-8952.0,-1855,,1,1,0,1,0,0,Sales staff,1.0,2,2,TUESDAY,16,0,0,0,0,0,0,Self-employed,,0.3605827703387404,0.1963339662134567,0.2227,,0.9876,,,0.24,0.2069,0.3333,,0.0359,,0.2283,,,0.2269,,0.9876,,,0.2417,0.2069,0.3333,,0.0367,,0.2378,,,0.2248,,0.9876,,,0.24,0.2069,0.3333,,0.0365,,0.2324,,,,block of flats,0.1795,Panel,No,0.0,0.0,0.0,0.0,-253.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
330433,0,Cash loans,F,Y,N,1,360000.0,797557.5,46759.5,688500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.002506,-14868,-1098,-8806.0,-3525,13.0,1,1,0,1,1,0,,3.0,2,2,WEDNESDAY,7,0,0,0,0,0,0,Business Entity Type 3,0.3590134697868785,0.5413408910046952,0.6347055309763198,0.099,0.0617,0.9767,0.6804,0.0,0.0,0.2069,0.125,0.0417,,0.0807,0.0813,0.0,0.0177,0.1008,0.064,0.9767,0.6929,0.0,0.0,0.2069,0.125,0.0417,,0.0882,0.0848,0.0,0.0187,0.0999,0.0617,0.9767,0.6847,0.0,0.0,0.2069,0.125,0.0417,,0.0821,0.0828,0.0,0.018,reg oper account,block of flats,0.0678,Block,No,0.0,0.0,0.0,0.0,-2122.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0
244912,0,Revolving loans,F,N,N,0,67500.0,247500.0,12375.0,247500.0,Unaccompanied,Working,Higher education,Single / not married,With parents,0.025164,-8942,-768,-7156.0,-1625,,1,1,0,1,0,0,Core staff,1.0,2,2,THURSDAY,9,0,0,0,0,0,0,Kindergarten,0.1276929516428513,0.7262358498441407,0.7281412993111438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-479.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
158690,0,Cash loans,F,N,N,0,130500.0,723996.0,30802.5,585000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.008625,-19522,-3060,-1042.0,-3051,,1,1,0,1,0,0,High skill tech staff,2.0,2,2,TUESDAY,13,0,1,1,0,1,1,Industry: type 1,,0.6725968761759443,0.7309873696832169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
392330,0,Cash loans,F,Y,Y,1,135000.0,473760.0,46989.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0084739999999999,-14764,-1898,-7768.0,-4262,6.0,1,1,0,1,0,0,Managers,3.0,2,2,WEDNESDAY,15,0,0,0,0,1,1,Other,,0.375042510556717,0.524496446363472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-709.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
360119,0,Revolving loans,F,N,Y,0,76500.0,180000.0,9000.0,180000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.018801,-12002,-2504,-6055.0,-1895,,1,1,0,1,0,0,Drivers,2.0,2,2,SATURDAY,13,0,0,0,0,0,0,Industry: type 11,0.5666644837882088,0.4224614419800526,0.7338145369642702,0.299,0.2225,0.9901,0.8640000000000001,0.0695,0.28,0.2414,0.375,0.4167,0.1612,0.2438,0.3707,0.0,0.0,0.3046,0.2308,0.9901,0.8693,0.0701,0.282,0.2414,0.375,0.4167,0.1649,0.2663,0.3863,0.0,0.0,0.3019,0.2225,0.9901,0.8658,0.0699,0.28,0.2414,0.375,0.4167,0.1639999999999999,0.248,0.3774,0.0,0.0,reg oper account,block of flats,0.3296,Panel,No,0.0,0.0,0.0,0.0,-1730.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
416680,0,Cash loans,F,N,Y,0,90000.0,239850.0,23364.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.014464,-23773,-2614,-1457.0,-1961,,1,1,0,1,0,0,Waiters/barmen staff,1.0,2,2,SATURDAY,4,0,0,0,0,0,0,Other,,0.439475449438622,0.7838324335199619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
315405,0,Cash loans,M,N,Y,0,157500.0,1078200.0,31653.0,900000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.011703,-22398,365243,-3457.0,-4332,,1,0,0,1,1,0,,2.0,2,2,MONDAY,10,0,0,0,0,0,0,XNA,,0.22790447723524,,0.0928,,0.9836,,,,0.2069,0.1667,,,,0.0857,,,0.0945,,0.9836,,,,0.2069,0.1667,,,,0.0893,,,0.0937,,0.9836,,,,0.2069,0.1667,,,,0.0872,,,,block of flats,0.0674,Panel,No,0.0,0.0,0.0,0.0,-458.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
247985,0,Cash loans,M,Y,Y,1,166500.0,101880.0,11623.5,90000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00733,-12252,-1437,-6119.0,-2705,28.0,1,1,0,1,1,0,Drivers,3.0,2,2,THURSDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.3142007239194459,0.5388259909797506,0.6006575372857061,0.099,0.1109,0.9836,0.7756,0.0186,0.0,0.2759,0.1667,0.0417,0.0903,0.0799,0.0646,0.0039,0.0089,0.1008,0.1151,0.9836,0.7844,0.0187,0.0,0.2759,0.1667,0.0417,0.0923,0.0872,0.0673,0.0039,0.0094,0.0999,0.1109,0.9836,0.7786,0.0187,0.0,0.2759,0.1667,0.0417,0.0918,0.0812,0.0657,0.0039,0.0091,reg oper spec account,block of flats,0.0826,"Stone, brick",No,0.0,0.0,0.0,0.0,-1546.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0
324151,0,Revolving loans,M,Y,Y,1,270000.0,270000.0,13500.0,270000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.018209,-11858,-3182,-767.0,-4258,24.0,1,1,0,1,0,0,Laborers,3.0,3,3,FRIDAY,12,0,0,0,0,0,0,Business Entity Type 3,0.2151727384147708,0.4455821328896511,0.5262949398096192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,-1180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.0
